Gene	NAD.count	total.count
AT3G63410.1	NA	NA
AT3G63490.1	NA	NA
AT3G63490.2	NA	NA
AT3G63520.1	NA	NA
AT3G66654.1	NA	NA
AT3G66654.2	NA	NA
AT3G66654.3	NA	NA
AT3G66654.4	NA	NA
AT3G66654.5	NA	NA
AT4G00100.1	NA	NA
AT4G00163.1	NA	NA
AT4G00165.2	NA	NA
AT4G00230.1	NA	NA
AT4G00230.2	NA	NA
AT4G00270.1	NA	NA
AT4G00355.1	NA	NA
AT4G00355.2	NA	NA
AT4G00355.3	NA	NA
AT4G00355.4	NA	NA
AT4G00370.1	NA	NA
AT4G00560.1	NA	NA
AT4G00560.2	NA	NA
AT4G00560.3	NA	NA
AT4G00630.1	NA	NA
AT4G00630.2	NA	NA
AT4G01000.1	NA	NA
AT4G01000.2	NA	NA
AT4G01050.1	NA	NA
AT4G01050.2	NA	NA
AT4G01070.1	NA	NA
AT4G01690.1	NA	NA
AT4G01690.2	NA	NA
AT4G01850.1	NA	NA
AT4G01850.2	NA	NA
AT4G01935.1	NA	NA
AT4G01940.1	NA	NA
AT4G02150.1	NA	NA
AT4G02150.2	NA	NA
AT4G02230.1	NA	NA
AT4G02480.1	NA	NA
AT4G02520.1	NA	NA
AT4G02680.1	NA	NA
AT4G02715.1	NA	NA
AT4G02860.1	NA	NA
AT4G02890.1	NA	NA
AT4G02890.2	NA	NA
AT4G02890.3	NA	NA
AT4G02890.4	NA	NA
AT4G02900.1	NA	NA
AT4G02900.2	NA	NA
AT4G02900.3	NA	NA
AT4G02900.4	NA	NA
AT4G03180.1	NA	NA
AT4G03280.1	NA	NA
AT4G03280.2	NA	NA
AT4G03520.2	NA	NA
AT4G04285.1	NA	NA
AT4G04640.1	NA	NA
AT4G04780.1	NA	NA
AT4G05050.4	NA	NA
AT4G05150.1	NA	NA
AT4G05320.5	NA	NA
AT4G05320.7	NA	NA
AT4G05320.8	NA	NA
AT4G05530.1	NA	NA
AT4G08180.1	NA	NA
AT4G08180.2	NA	NA
AT4G08180.3	NA	NA
AT4G08180.4	NA	NA
AT4G08230.1	NA	NA
AT4G08230.2	NA	NA
AT4G08330.1	NA	NA
AT4G08330.2	NA	NA
AT4G08410.1	NA	NA
AT4G08460.1	NA	NA
AT4G08460.2	NA	NA
AT4G08460.3	NA	NA
AT4G08460.4	NA	NA
AT4G08520.1	NA	NA
AT4G08920.1	NA	NA
AT4G08940.1	NA	NA
AT4G09000.1	NA	NA
AT4G09000.2	NA	NA
AT4G09180.1	NA	NA
AT4G09350.1	NA	NA
AT4G09580.1	NA	NA
AT4G09640.1	NA	NA
AT4G09650.1	NA	NA
AT4G09695.1	NA	NA
AT4G10080.1	NA	NA
AT4G10300.1	NA	NA
AT4G10480.1	NA	NA
AT4G10480.2	NA	NA
AT4G10610.1	NA	NA
AT4G10610.2	NA	NA
AT4G10770.1	NA	NA
AT4G10770.2	NA	NA
AT4G11150.1	NA	NA
AT4G11600.1	NA	NA
AT4G11650.1	NA	NA
AT4G12460.3	NA	NA
AT4G12460.4	NA	NA
AT4G12460.5	NA	NA
AT4G12460.6	NA	NA
AT4G12460.7	NA	NA
AT4G12460.9	NA	NA
AT4G12470.1	NA	NA
AT4G12510.1	NA	NA
AT4G12520.1	NA	NA
AT4G12550.1	NA	NA
AT4G12590.1	NA	NA
AT4G12730.1	NA	NA
AT4G13170.1	NA	NA
AT4G13340.1	NA	NA
AT4G13390.1	NA	NA
AT4G13390.2	NA	NA
AT4G13390.3	NA	NA
AT4G13430.1	NA	NA
AT4G13500.1	NA	NA
AT4G13520.1	NA	NA
AT4G13615.1	NA	NA
AT4G13730.1	NA	NA
AT4G13730.2	NA	NA
AT4G13730.3	NA	NA
AT4G13850.1	NA	NA
AT4G13850.2	NA	NA
AT4G13850.3	NA	NA
AT4G13940.1	NA	NA
AT4G13940.2	NA	NA
AT4G13940.3	NA	NA
AT4G14000.1	NA	NA
AT4G14010.1	NA	NA
AT4G14100.1	NA	NA
AT4G14310.1	NA	NA
AT4G14310.2	NA	NA
AT4G14540.1	NA	NA
AT4G14716.1	NA	NA
AT4G14716.2	NA	NA
AT4G14800.1	NA	NA
AT4G14800.2	NA	NA
AT4G14880.1	NA	NA
AT4G14880.2	NA	NA
AT4G14880.3	NA	NA
AT4G14880.4	NA	NA
AT4G14880.5	NA	NA
AT4G14910.3	NA	NA
AT4G14960.1	NA	NA
AT4G14960.2	NA	NA
AT4G15000.1	NA	NA
AT4G15000.2	NA	NA
AT4G15390.1	NA	NA
AT4G15390.2	NA	NA
AT4G15470.1	NA	NA
AT4G15540.1	NA	NA
AT4G15540.2	NA	NA
AT4G15545.1	NA	NA
AT4G15560.1	NA	NA
AT4G16070.1	NA	NA
AT4G16070.2	NA	NA
AT4G16070.3	NA	NA
AT4G16190.1	NA	NA
AT4G16250.1	NA	NA
AT4G16360.1	NA	NA
AT4G16380.1	NA	NA
AT4G16380.2	NA	NA
AT4G16380.3	NA	NA
AT4G16380.4	NA	NA
AT4G16450.1	NA	NA
AT4G16450.2	NA	NA
AT4G16720.1	NA	NA
AT4G16750.1	NA	NA
AT4G16830.1	NA	NA
AT4G16830.2	NA	NA
AT4G16830.3	NA	NA
AT4G16840.1	NA	NA
AT4G17170.1	NA	NA
AT4G17215.1	NA	NA
AT4G17245.1	NA	NA
AT4G17520.1	NA	NA
AT4G17730.1	NA	NA
AT4G17730.2	NA	NA
AT4G17830.1	NA	NA
AT4G17840.1	NA	NA
AT4G18230.1	NA	NA
AT4G18230.3	NA	NA
AT4G18480.1	NA	NA
AT4G18590.1	NA	NA
AT4G18710.1	NA	NA
AT4G18950.1	NA	NA
AT4G19160.1	NA	NA
AT4G19160.2	NA	NA
AT4G19160.3	NA	NA
AT4G19160.4	NA	NA
AT4G19200.1	NA	NA
AT4G19530.1	NA	NA
AT4G19530.2	NA	NA
AT4G19670.1	NA	NA
AT4G19670.2	NA	NA
AT4G19670.3	NA	NA
AT4G19670.5	NA	NA
AT4G19670.6	NA	NA
AT4G19670.7	NA	NA
AT4G19860.1	NA	NA
AT4G20020.1	NA	NA
AT4G20020.2	NA	NA
AT4G20150.1	NA	NA
AT4G20360.1	NA	NA
AT4G20360.2	NA	NA
AT4G20362.1	NA	NA
AT4G20390.1	NA	NA
AT4G20870.1	NA	NA
AT4G20870.2	NA	NA
AT4G21090.1	NA	NA
AT4G21090.2	NA	NA
AT4G21090.3	NA	NA
AT4G21105.1	NA	NA
AT4G21105.3	NA	NA
AT4G21140.1	NA	NA
AT4G21340.1	NA	NA
AT4G21660.1	NA	NA
AT4G21660.2	NA	NA
AT4G21660.3	NA	NA
AT4G21740.1	NA	NA
AT4G21750.1	NA	NA
AT4G21750.2	NA	NA
AT4G21750.3	NA	NA
AT4G21750.4	NA	NA
AT4G21790.1	NA	NA
AT4G21850.1	NA	NA
AT4G21850.2	NA	NA
AT4G21860.1	NA	NA
AT4G21860.2	NA	NA
AT4G21860.3	NA	NA
AT4G21860.4	NA	NA
AT4G21960.1	NA	NA
AT4G21980.1	NA	NA
AT4G21980.2	NA	NA
AT4G22490.1	NA	NA
AT4G22495.1	NA	NA
AT4G22505.1	NA	NA
AT4G22890.1	NA	NA
AT4G22890.2	NA	NA
AT4G22890.3	NA	NA
AT4G22890.4	NA	NA
AT4G22890.5	NA	NA
AT4G23100.1	NA	NA
AT4G23100.2	NA	NA
AT4G23260.1	NA	NA
AT4G23260.2	NA	NA
AT4G23530.1	NA	NA
AT4G23630.1	NA	NA
AT4G23630.2	NA	NA
AT4G23680.1	NA	NA
AT4G23730.1	NA	NA
AT4G23730.2	NA	NA
AT4G23730.3	NA	NA
AT4G23890.1	NA	NA
AT4G24230.1	NA	NA
AT4G24230.2	NA	NA
AT4G24230.3	NA	NA
AT4G24230.4	NA	NA
AT4G24230.5	NA	NA
AT4G24230.6	NA	NA
AT4G24275.1	NA	NA
AT4G24280.1	NA	NA
AT4G24290.1	NA	NA
AT4G24290.2	NA	NA
AT4G24290.3	NA	NA
AT4G24330.1	NA	NA
AT4G24440.1	NA	NA
AT4G24440.2	NA	NA
AT4G24490.1	NA	NA
AT4G24490.2	NA	NA
AT4G24620.1	NA	NA
AT4G24620.2	NA	NA
AT4G24690.1	NA	NA
AT4G24770.1	NA	NA
AT4G24770.2	NA	NA
AT4G24930.1	NA	NA
AT4G25080.1	NA	NA
AT4G25080.3	NA	NA
AT4G25080.4	NA	NA
AT4G25080.5	NA	NA
AT4G25170.1	NA	NA
AT4G25170.2	NA	NA
AT4G25370.1	NA	NA
AT4G25550.1	NA	NA
AT4G25660.1	NA	NA
AT4G25890.1	NA	NA
AT4G26130.1	NA	NA
AT4G26230.1	NA	NA
AT4G26240.1	NA	NA
AT4G26320.1	NA	NA
AT4G26530.1	NA	NA
AT4G26530.2	NA	NA
AT4G26530.3	NA	NA
AT4G26620.1	NA	NA
AT4G26700.1	NA	NA
AT4G26700.2	NA	NA
AT4G26700.3	NA	NA
AT4G26700.4	NA	NA
AT4G26700.5	NA	NA
AT4G26700.6	NA	NA
AT4G26700.7	NA	NA
AT4G26710.1	NA	NA
AT4G26710.2	NA	NA
AT4G26840.1	NA	NA
AT4G26850.1	NA	NA
AT4G27090.1	NA	NA
AT4G27440.1	NA	NA
AT4G27470.1	NA	NA
AT4G27700.1	NA	NA
AT4G27820.1	NA	NA
AT4G27820.2	NA	NA
AT4G27820.3	NA	NA
AT4G27860.1	NA	NA
AT4G27860.2	NA	NA
AT4G27860.3	NA	NA
AT4G27860.4	NA	NA
AT4G27870.1	NA	NA
AT4G27870.2	NA	NA
AT4G28025.1	NA	NA
AT4G28030.1	NA	NA
AT4G28030.2	NA	NA
AT4G28050.1	NA	NA
AT4G28240.1	NA	NA
AT4G28270.1	NA	NA
AT4G28300.1	NA	NA
AT4G28300.2	NA	NA
AT4G28440.1	NA	NA
AT4G28660.1	NA	NA
AT4G28660.2	NA	NA
AT4G28980.1	NA	NA
AT4G28980.2	NA	NA
AT4G28980.3	NA	NA
AT4G29040.1	NA	NA
AT4G29380.1	NA	NA
AT4G29380.2	NA	NA
AT4G29390.1	NA	NA
AT4G29480.1	NA	NA
AT4G29720.1	NA	NA
AT4G29905.1	NA	NA
AT4G30010.1	NA	NA
AT4G30190.1	NA	NA
AT4G30190.2	NA	NA
AT4G30220.1	NA	NA
AT4G30220.2	NA	NA
AT4G30260.1	NA	NA
AT4G30260.2	NA	NA
AT4G30260.3	NA	NA
AT4G30390.1	NA	NA
AT4G30530.1	NA	NA
AT4G30600.1	NA	NA
AT4G30600.2	NA	NA
AT4G30670.1	NA	NA
AT4G30760.1	NA	NA
AT4G30760.2	NA	NA
AT4G30950.1	NA	NA
AT4G30993.1	NA	NA
AT4G30993.2	NA	NA
AT4G30993.3	NA	NA
AT4G31080.1	NA	NA
AT4G31080.2	NA	NA
AT4G31360.1	NA	NA
AT4G31480.1	NA	NA
AT4G31480.3	NA	NA
AT4G31480.4	NA	NA
AT4G31480.5	NA	NA
AT4G31480.6	NA	NA
AT4G31480.7	NA	NA
AT4G31530.1	NA	NA
AT4G31530.2	NA	NA
AT4G31700.1	NA	NA
AT4G31700.2	NA	NA
AT4G31840.1	NA	NA
AT4G31870.1	NA	NA
AT4G31870.2	NA	NA
AT4G31880.1	NA	NA
AT4G31880.2	NA	NA
AT4G31985.1	NA	NA
AT4G32020.1	NA	NA
AT4G32150.1	NA	NA
AT4G32210.1	NA	NA
AT4G32260.1	NA	NA
AT4G32270.1	NA	NA
AT4G32340.1	NA	NA
AT4G32390.1	NA	NA
AT4G32470.1	NA	NA
AT4G32470.2	NA	NA
AT4G33010.1	NA	NA
AT4G33010.2	NA	NA
AT4G33030.1	NA	NA
AT4G33220.1	NA	NA
AT4G33220.2	NA	NA
AT4G33330.1	NA	NA
AT4G33330.2	NA	NA
AT4G33330.3	NA	NA
AT4G33330.4	NA	NA
AT4G33330.5	NA	NA
AT4G33350.1	NA	NA
AT4G33380.1	NA	NA
AT4G33380.2	NA	NA
AT4G33510.1	NA	NA
AT4G33510.2	NA	NA
AT4G33640.1	NA	NA
AT4G33666.1	NA	NA
AT4G33690.1	NA	NA
AT4G33700.1	NA	NA
AT4G33700.2	NA	NA
AT4G33700.3	NA	NA
AT4G34050.1	NA	NA
AT4G34050.3	NA	NA
AT4G34110.1	NA	NA
AT4G34160.1	NA	NA
AT4G34180.1	NA	NA
AT4G34350.1	NA	NA
AT4G34460.1	NA	NA
AT4G34460.2	NA	NA
AT4G34460.3	NA	NA
AT4G34460.4	NA	NA
AT4G34600.1	NA	NA
AT4G34600.2	NA	NA
AT4G34640.1	NA	NA
AT4G34640.2	NA	NA
AT4G34670.1	NA	NA
AT4G34700.1	NA	NA
AT4G34720.1	NA	NA
AT4G34720.2	NA	NA
AT4G34730.1	NA	NA
AT4G34730.2	NA	NA
AT4G34760.1	NA	NA
AT4G34790.1	NA	NA
AT4G34870.1	NA	NA
AT4G35090.1	NA	NA
AT4G35090.2	NA	NA
AT4G35090.3	NA	NA
AT4G35100.1	NA	NA
AT4G35100.2	NA	NA
AT4G35250.1	NA	NA
AT4G35750.1	NA	NA
AT4G35770.1	NA	NA
AT4G35770.2	NA	NA
AT4G35770.3	NA	NA
AT4G35770.4	NA	NA
AT4G35770.5	NA	NA
AT4G35770.6	NA	NA
AT4G35830.1	NA	NA
AT4G35830.2	NA	NA
AT4G35890.1	NA	NA
AT4G35890.2	NA	NA
AT4G36040.1	NA	NA
AT4G36195.1	NA	NA
AT4G36195.2	NA	NA
AT4G36195.3	NA	NA
AT4G36210.1	NA	NA
AT4G36210.3	NA	NA
AT4G36380.1	NA	NA
AT4G36380.2	NA	NA
AT4G36530.1	NA	NA
AT4G36530.2	NA	NA
AT4G36720.1	NA	NA
AT4G36730.1	NA	NA
AT4G36730.2	NA	NA
AT4G36780.1	NA	NA
AT4G36800.1	NA	NA
AT4G36800.2	NA	NA
AT4G37000.1	NA	NA
AT4G37070.2	NA	NA
AT4G37120.1	NA	NA
AT4G37300.1	NA	NA
AT4G37310.1	NA	NA
AT4G37409.1	NA	NA
AT4G37410.1	NA	NA
AT4G37520.1	NA	NA
AT4G37520.2	NA	NA
AT4G37553.2	NA	NA
AT4G37560.1	NA	NA
AT4G37610.1	NA	NA
AT4G37800.1	NA	NA
AT4G37830.3	NA	NA
AT4G37870.1	NA	NA
AT4G38210.1	NA	NA
AT4G38215.1	NA	NA
AT4G38220.1	NA	NA
AT4G38220.2	NA	NA
AT4G38250.1	NA	NA
AT4G38280.1	NA	NA
AT4G38350.1	NA	NA
AT4G38350.2	NA	NA
AT4G38770.1	NA	NA
AT4G38920.1	NA	NA
AT4G38920.2	NA	NA
AT4G38932.1	NA	NA
AT4G39150.1	NA	NA
AT4G39150.2	NA	NA
AT4G39150.3	NA	NA
AT4G39200.1	NA	NA
AT4G39200.2	NA	NA
AT4G39260.4	NA	NA
AT4G39380.1	NA	NA
AT4G39380.2	NA	NA
AT4G39380.3	NA	NA
AT4G39380.4	NA	NA
AT4G39400.1	NA	NA
AT4G39710.1	NA	NA
AT4G39730.1	NA	NA
AT4G39800.1	NA	NA
AT4G39900.1	NA	NA
AT4G39940.1	NA	NA
AT4G39970.1	NA	NA
AT4G40030.1	NA	NA
AT4G40030.2	NA	NA
AT4G40030.3	NA	NA
AT4G40030.4	NA	NA
AT4G40045.1	NA	NA
AT5G01075.1	NA	NA
AT5G01240.1	NA	NA
AT5G01240.2	NA	NA
AT5G01520.1	NA	NA
AT5G01520.2	NA	NA
AT5G01600.1	NA	NA
AT5G01650.1	NA	NA
AT5G01650.2	NA	NA
AT5G01650.3	NA	NA
AT5G01650.4	NA	NA
AT5G01765.1	NA	NA
AT5G02050.1	NA	NA
AT5G02160.1	NA	NA
AT5G02240.1	NA	NA
AT5G02500.1	NA	NA
AT5G02500.2	NA	NA
AT5G02760.1	NA	NA
AT5G02790.1	NA	NA
AT5G02800.1	NA	NA
AT5G02840.1	NA	NA
AT5G02840.3	NA	NA
AT5G03040.1	NA	NA
AT5G03040.2	NA	NA
AT5G03040.3	NA	NA
AT5G03120.1	NA	NA
AT5G03120.2	NA	NA
AT5G03240.1	NA	NA
AT5G03240.2	NA	NA
AT5G03240.3	NA	NA
AT5G03290.1	NA	NA
AT5G03345.1	NA	NA
AT5G03540.1	NA	NA
AT5G03540.2	NA	NA
AT5G03540.3	NA	NA
AT5G03630.1	NA	NA
AT5G03800.1	NA	NA
AT5G03880.1	NA	NA
AT5G04140.1	NA	NA
AT5G04140.2	NA	NA
AT5G04270.1	NA	NA
AT5G04280.1	NA	NA
AT5G04280.2	NA	NA
AT5G04280.3	NA	NA
AT5G04280.4	NA	NA
AT5G04280.5	NA	NA
AT5G04440.1	NA	NA
AT5G04440.2	NA	NA
AT5G04470.1	NA	NA
AT5G04490.1	NA	NA
AT5G04490.2	NA	NA
AT5G04590.1	NA	NA
AT5G04740.1	NA	NA
AT5G04740.2	NA	NA
AT5G04800.1	NA	NA
AT5G04800.2	NA	NA
AT5G04800.3	NA	NA
AT5G04800.4	NA	NA
AT5G05040.1	NA	NA
AT5G05060.1	NA	NA
AT5G05080.1	NA	NA
AT5G05080.2	NA	NA
AT5G05080.3	NA	NA
AT5G05080.4	NA	NA
AT5G05100.1	NA	NA
AT5G05170.1	NA	NA
AT5G05440.1	NA	NA
AT5G05460.1	NA	NA
AT5G05540.1	NA	NA
AT5G05540.2	NA	NA
AT5G05610.1	NA	NA
AT5G05610.2	NA	NA
AT5G05690.1	NA	NA
AT5G05690.2	NA	NA
AT5G05690.3	NA	NA
AT5G05760.1	NA	NA
AT5G06210.1	NA	NA
AT5G06220.1	NA	NA
AT5G06220.2	NA	NA
AT5G06290.1	NA	NA
AT5G06290.2	NA	NA
AT5G06700.1	NA	NA
AT5G06970.1	NA	NA
AT5G06980.1	NA	NA
AT5G06980.2	NA	NA
AT5G06980.3	NA	NA
AT5G06980.4	NA	NA
AT5G06980.5	NA	NA
AT5G07090.1	NA	NA
AT5G07090.2	NA	NA
AT5G07090.3	NA	NA
AT5G07240.1	NA	NA
AT5G07240.2	NA	NA
AT5G07300.1	NA	NA
AT5G07460.1	NA	NA
AT5G07910.1	NA	NA
AT5G08000.1	NA	NA
AT5G08000.2	NA	NA
AT5G08040.1	NA	NA
AT5G08260.1	NA	NA
AT5G08280.1	NA	NA
AT5G08290.1	NA	NA
AT5G08290.2	NA	NA
AT5G08330.1	NA	NA
AT5G08410.1	NA	NA
AT5G08410.2	NA	NA
AT5G08530.1	NA	NA
AT5G08620.1	NA	NA
AT5G08650.1	NA	NA
AT5G08650.2	NA	NA
AT5G08670.1	NA	NA
AT5G08720.1	NA	NA
AT5G09310.1	NA	NA
AT5G09440.1	NA	NA
AT5G09460.1	NA	NA
AT5G09510.1	NA	NA
AT5G09510.2	NA	NA
AT5G09530.1	NA	NA
AT5G09600.1	NA	NA
AT5G09600.2	NA	NA
AT5G09600.3	NA	NA
AT5G09660.1	NA	NA
AT5G09660.2	NA	NA
AT5G09660.3	NA	NA
AT5G09660.4	NA	NA
AT5G09660.5	NA	NA
AT5G09670.1	NA	NA
AT5G09670.2	NA	NA
AT5G09760.1	NA	NA
AT5G09760.2	NA	NA
AT5G09810.1	NA	NA
AT5G10100.1	NA	NA
AT5G10100.2	NA	NA
AT5G10100.3	NA	NA
AT5G10160.1	NA	NA
AT5G10350.1	NA	NA
AT5G10350.2	NA	NA
AT5G10350.3	NA	NA
AT5G10350.4	NA	NA
AT5G10350.5	NA	NA
AT5G10350.6	NA	NA
AT5G10400.1	NA	NA
AT5G10430.1	NA	NA
AT5G10540.1	NA	NA
AT5G10770.1	NA	NA
AT5G10780.1	NA	NA
AT5G10780.2	NA	NA
AT5G10860.1	NA	NA
AT5G10960.1	NA	NA
AT5G10980.1	NA	NA
AT5G11330.1	NA	NA
AT5G11330.2	NA	NA
AT5G11420.1	NA	NA
AT5G11450.1	NA	NA
AT5G11450.2	NA	NA
AT5G11520.1	NA	NA
AT5G11650.1	NA	NA
AT5G11650.2	NA	NA
AT5G11680.1	NA	NA
AT5G11740.1	NA	NA
AT5G11770.1	NA	NA
AT5G11880.1	NA	NA
AT5G11900.1	NA	NA
AT5G11970.1	NA	NA
AT5G12080.1	NA	NA
AT5G12080.2	NA	NA
AT5G12080.3	NA	NA
AT5G12140.1	NA	NA
AT5G12150.1	NA	NA
AT5G12150.2	NA	NA
AT5G12200.1	NA	NA
AT5G12250.1	NA	NA
AT5G12860.1	NA	NA
AT5G12860.2	NA	NA
AT5G12950.1	NA	NA
AT5G13180.1	NA	NA
AT5G13240.1	NA	NA
AT5G13240.2	NA	NA
AT5G13240.3	NA	NA
AT5G13420.1	NA	NA
AT5G13510.1	NA	NA
AT5G13630.1	NA	NA
AT5G13630.2	NA	NA
AT5G13650.1	NA	NA
AT5G13650.2	NA	NA
AT5G13660.1	NA	NA
AT5G13660.2	NA	NA
AT5G13660.3	NA	NA
AT5G13660.4	NA	NA
AT5G13660.5	NA	NA
AT5G13660.6	NA	NA
AT5G13770.1	NA	NA
AT5G13850.1	NA	NA
AT5G14030.1	NA	NA
AT5G14030.2	NA	NA
AT5G14030.3	NA	NA
AT5G14030.4	NA	NA
AT5G14030.5	NA	NA
AT5G14040.1	NA	NA
AT5G14120.1	NA	NA
AT5G14170.1	NA	NA
AT5G14200.1	NA	NA
AT5G14200.2	NA	NA
AT5G14200.3	NA	NA
AT5G14260.2	NA	NA
AT5G14260.3	NA	NA
AT5G14270.1	NA	NA
AT5G14270.2	NA	NA
AT5G14270.3	NA	NA
AT5G14430.1	NA	NA
AT5G14430.2	NA	NA
AT5G14680.1	NA	NA
AT5G14740.1	NA	NA
AT5G14740.2	NA	NA
AT5G14740.3	NA	NA
AT5G14740.4	NA	NA
AT5G14740.5	NA	NA
AT5G14740.6	NA	NA
AT5G14740.7	NA	NA
AT5G14740.8	NA	NA
AT5G14740.9	NA	NA
AT5G14920.1	NA	NA
AT5G14920.2	NA	NA
AT5G15200.1	NA	NA
AT5G15200.2	NA	NA
AT5G15230.1	NA	NA
AT5G15320.1	NA	NA
AT5G15320.2	NA	NA
AT5G15350.1	NA	NA
AT5G15410.1	NA	NA
AT5G15410.2	NA	NA
AT5G15650.1	NA	NA
AT5G15740.1	NA	NA
AT5G15780.1	NA	NA
AT5G15845.4	NA	NA
AT5G15880.1	NA	NA
AT5G15910.1	NA	NA
AT5G15910.2	NA	NA
AT5G16110.1	NA	NA
AT5G16250.1	NA	NA
AT5G16300.1	NA	NA
AT5G16400.1	NA	NA
AT5G16440.1	NA	NA
AT5G16650.1	NA	NA
AT5G16710.1	NA	NA
AT5G16760.1	NA	NA
AT5G16840.1	NA	NA
AT5G16840.2	NA	NA
AT5G16840.3	NA	NA
AT5G17400.1	NA	NA
AT5G17700.1	NA	NA
AT5G17700.2	NA	NA
AT5G17700.3	NA	NA
AT5G17710.2	NA	NA
AT5G17710.3	NA	NA
AT5G17920.1	NA	NA
AT5G17920.2	NA	NA
AT5G18010.1	NA	NA
AT5G18080.1	NA	NA
AT5G18380.2	NA	NA
AT5G18380.3	NA	NA
AT5G18420.1	NA	NA
AT5G18420.2	NA	NA
AT5G18420.3	NA	NA
AT5G18420.4	NA	NA
AT5G18520.1	NA	NA
AT5G18640.1	NA	NA
AT5G18640.2	NA	NA
AT5G18640.3	NA	NA
AT5G18640.4	NA	NA
AT5G18660.1	NA	NA
AT5G18760.1	NA	NA
AT5G18760.2	NA	NA
AT5G18790.1	NA	NA
AT5G18800.1	NA	NA
AT5G18800.2	NA	NA
AT5G18920.1	NA	NA
AT5G18920.2	NA	NA
AT5G19120.1	NA	NA
AT5G19140.1	NA	NA
AT5G19140.2	NA	NA
AT5G19190.1	NA	NA
AT5G19220.1	NA	NA
AT5G19240.1	NA	NA
AT5G19350.1	NA	NA
AT5G19350.2	NA	NA
AT5G19390.1	NA	NA
AT5G19390.2	NA	NA
AT5G19390.3	NA	NA
AT5G19440.1	NA	NA
AT5G19510.1	NA	NA
AT5G19540.1	NA	NA
AT5G19540.2	NA	NA
AT5G19690.1	NA	NA
AT5G19690.2	NA	NA
AT5G19860.1	NA	NA
AT5G19940.1	NA	NA
AT5G19940.2	NA	NA
AT5G19990.1	NA	NA
AT5G19990.2	NA	NA
AT5G19990.3	NA	NA
AT5G20000.1	NA	NA
AT5G20010.1	NA	NA
AT5G20150.1	NA	NA
AT5G20165.1	NA	NA
AT5G20190.1	NA	NA
AT5G20220.1	NA	NA
AT5G20220.2	NA	NA
AT5G20225.2	NA	NA
AT5G20250.1	NA	NA
AT5G20250.2	NA	NA
AT5G20250.3	NA	NA
AT5G20250.4	NA	NA
AT5G20280.1	NA	NA
AT5G20400.1	NA	NA
AT5G20520.1	NA	NA
AT5G20570.1	NA	NA
AT5G20570.2	NA	NA
AT5G20570.3	NA	NA
AT5G20590.1	NA	NA
AT5G20630.1	NA	NA
AT5G20720.1	NA	NA
AT5G20720.2	NA	NA
AT5G20720.3	NA	NA
AT5G20720.4	NA	NA
AT5G20790.1	NA	NA
AT5G20790.2	NA	NA
AT5G21090.1	NA	NA
AT5G21274.1	NA	NA
AT5G21920.1	NA	NA
AT5G21920.2	NA	NA
AT5G21940.1	NA	NA
AT5G22000.1	NA	NA
AT5G22000.2	NA	NA
AT5G22000.3	NA	NA
AT5G22000.4	NA	NA
AT5G22070.1	NA	NA
AT5G22650.1	NA	NA
AT5G22650.2	NA	NA
AT5G23010.1	NA	NA
AT5G23010.2	NA	NA
AT5G23010.3	NA	NA
AT5G23060.1	NA	NA
AT5G23060.2	NA	NA
AT5G23140.1	NA	NA
AT5G23310.1	NA	NA
AT5G23580.1	NA	NA
AT5G23670.1	NA	NA
AT5G23670.2	NA	NA
AT5G23740.1	NA	NA
AT5G23750.1	NA	NA
AT5G23750.2	NA	NA
AT5G23750.3	NA	NA
AT5G23900.1	NA	NA
AT5G23920.1	NA	NA
AT5G24420.1	NA	NA
AT5G24490.1	NA	NA
AT5G24570.1	NA	NA
AT5G24590.2	NA	NA
AT5G24690.1	NA	NA
AT5G24735.1	NA	NA
AT5G24890.1	NA	NA
AT5G25280.1	NA	NA
AT5G25280.2	NA	NA
AT5G25280.3	NA	NA
AT5G25460.1	NA	NA
AT5G25590.1	NA	NA
AT5G25610.1	NA	NA
AT5G26000.1	NA	NA
AT5G26000.2	NA	NA
AT5G26260.1	NA	NA
AT5G26600.1	NA	NA
AT5G26600.2	NA	NA
AT5G26800.1	NA	NA
AT5G27290.1	NA	NA
AT5G27290.2	NA	NA
AT5G27380.1	NA	NA
AT5G27700.1	NA	NA
AT5G27730.1	NA	NA
AT5G27730.2	NA	NA
AT5G27730.3	NA	NA
AT5G27730.4	NA	NA
AT5G27730.5	NA	NA
AT5G27770.1	NA	NA
AT5G27850.1	NA	NA
AT5G27850.2	NA	NA
AT5G28450.1	NA	NA
AT5G28840.1	NA	NA
AT5G28840.2	NA	NA
AT5G30510.1	NA	NA
AT5G32450.1	NA	NA
AT5G33320.1	NA	NA
AT5G33370.1	NA	NA
AT5G33370.2	NA	NA
AT5G35100.1	NA	NA
AT5G35100.2	NA	NA
AT5G35100.3	NA	NA
AT5G35170.1	NA	NA
AT5G35170.2	NA	NA
AT5G35220.1	NA	NA
AT5G35370.1	NA	NA
AT5G35460.2	NA	NA
AT5G35630.1	NA	NA
AT5G35630.2	NA	NA
AT5G35630.3	NA	NA
AT5G35730.1	NA	NA
AT5G35970.1	NA	NA
AT5G35980.1	NA	NA
AT5G35980.3	NA	NA
AT5G36120.1	NA	NA
AT5G37350.1	NA	NA
AT5G37350.2	NA	NA
AT5G37360.1	NA	NA
AT5G37380.1	NA	NA
AT5G37380.2	NA	NA
AT5G37380.5	NA	NA
AT5G37380.6	NA	NA
AT5G37380.8	NA	NA
